User_ID,Session_ID,Stage,Timestamp,Device,Region,Channel,Revenue,Bounce_Flage,Bounce_Flag
8148,c244f6a7-be02-473f-ae8b-f9e6f22c3ee5,Visit,06:13.8,Tablet,North,Paid,0,Yes,
8149,938e56dd-05af-47ca-8d0e-ed73e5499f71,View Product,58:47.6,Tablet,North,Organic,0,Yes,
8150,a93dc595-4b7e-476a-b9b7-c5c9c4402907,Visit,51:43.6,Mobile,North,Organic,0,Yes,
8151,220e538b-934e-49a6-b9f6-ffe6a8b8e4c3,Visit,30:40.8,Desktop,South,Organic,0,Yes,
8152,f02f2ab5-ac07-488c-b4ef-a93384a8c20d,View Product,45:37.8,Desktop,South,Organic,0,Yes,
8153,6fcb37b2-11fc-4b45-b0f7-ee0e78d96b1c,Visit,17:02.6,Mobile,North,Organic,0,Yes,
8154,5e699698-e278-4a87-97e9-422ee03b98e0,View Product,43:14.2,Desktop,East,Referral,0,Yes,
8155,2027f451-cd6b-44f9-b91c-e1a8f56f3dfd,Visit,03:59.3,Tablet,North,Organic,0,Yes,
8156,8a4edf0b-2a1d-4fb9-b398-021c892cefa9,Visit,44:39.5,Desktop,East,Paid,0,Yes,
8157,956b2b25-90df-4649-93f0-36a6dad7b018,Visit,41:31.6,Desktop,East,Organic,0,Yes,
8158,e7874899-7d58-4d18-b84a-e7166247cda4,Visit,51:43.6,Mobile,North,Organic,0,Yes,
8159,423f7bd6-88dd-4e1a-a847-d523fd9b598b,Visit,55:44.0,Desktop,East,Organic,0,Yes,
8160,5837e6b5-7e2d-4865-b6d2-198891bdc544,Visit,44:33.0,Tablet,East,Referral,0,Yes,
8161,e2539d03-fac2-4a10-a22a-10dd4b9009ad,Visit,17:43.9,Desktop,South,Paid,0,Yes,
8162,c40cd13e-c2c7-4d93-b33f-d56a80eaf6d9,Visit,21:35.4,Mobile,South,Referral,0,Yes,
8163,d2ac9058-9e38-4091-8c9d-291559c2a50c,Visit,20:56.9,Mobile,North,Referral,0,Yes,
8164,df5e368b-8c50-4dfd-b90c-dfa920c4f931,Visit,44:01.5,Mobile,East,Paid,0,Yes,
8165,650c91e3-3b2a-4217-b8f2-af2b5cbe8322,Visit,24:07.1,Desktop,East,Paid,0,Yes,
8166,bab130b9-650a-444a-a8e3-689db2abd66b,Visit,17:46.4,Mobile,West,Organic,0,Yes,
8167,2c9823d0-222f-4175-88d5-2dd512135e9a,Visit,31:09.1,Tablet,East,Organic,0,Yes,
8168,ba071b42-8e35-4ba8-82d0-28febdd4e9a2,View Product,51:39.5,Tablet,West,Paid,0,Yes,
8169,bcd6ce14-df7a-4566-87ed-d98f64da0006,Visit,15:10.1,Tablet,South,Organic,0,Yes,
8170,b69acd89-20b1-4f97-9192-187df8a319b2,Visit,44:30.9,Desktop,North,Organic,0,Yes,
8171,22dfe889-329b-4bf2-ac69-cbf41f48be08,Visit,52:53.1,Desktop,East,Paid,0,Yes,
8172,2b36148b-51c9-4ecd-a9e0-4f46dd9c3c67,View Product,42:17.7,Desktop,South,Organic,0,Yes,
8173,b9403ac8-691c-4bad-86c9-e17d677a1e08,Visit,19:02.0,Desktop,South,Organic,0,Yes,
8174,1f7833c7-9312-431a-80dd-3078ddfaaa60,Visit,43:46.3,Mobile,West,Referral,0,Yes,
8175,164b5786-4e54-43cf-9c8e-9d06f453e8a4,Visit,41:31.7,Mobile,South,Organic,0,Yes,
8176,2cf824d8-42b5-4bbf-9206-8c3d0fcfd6fd,Visit,30:15.2,Tablet,East,Paid,0,Yes,
8177,a9c59246-dad3-4c4c-bc60-6a65f643b3f1,Visit,01:26.0,Desktop,North,Referral,0,Yes,
8178,647b82b8-be9c-4a48-912a-c2d8e73fd32e,Visit,28:01.7,Mobile,South,Paid,0,Yes,
8179,803d3b54-88b5-49d3-98ac-36857e9a28c6,Visit,15:03.2,Mobile,South,Organic,0,Yes,
8180,57793a0b-f077-4429-bcf0-ce88e1f4dd37,View Product,15:35.0,Mobile,South,Referral,0,Yes,
8181,86473b3b-1137-4e37-8fe3-ed399f8fd394,View Product,00:45.0,Mobile,South,Referral,0,Yes,
8182,d9b721e7-1542-4969-8f6e-9c0ce7217354,Visit,12:15.9,Tablet,East,Organic,0,Yes,
8183,80de0929-b2e5-4552-92f7-4c752425fea6,Visit,47:02.6,Tablet,South,Paid,0,Yes,
8184,ea32b107-e25b-4647-b87b-66ea215b9c06,View Product,25:31.1,Mobile,South,Organic,0,Yes,
8185,cca598b9-bdbe-4101-a9e7-de2bbddbf361,Visit,38:31.1,Mobile,East,Paid,0,Yes,
8186,c0912a00-0495-4b9a-b239-d67a4ed700b7,Visit,50:12.3,Mobile,South,Referral,0,Yes,
8187,e2d9f404-b242-4cba-b445-070fe8232524,View Product,28:49.8,Mobile,East,Paid,0,Yes,
8188,a08a732c-323a-45d1-bfc1-f4cd08d2fbe1,Visit,23:59.7,Mobile,North,Referral,0,Yes,
8189,9bf13b2d-8e8b-4f13-a174-ad6826961719,Visit,50:09.6,Desktop,North,Organic,0,Yes,
8190,d4970563-a436-4236-869c-bf5432efc1e4,Visit,55:33.5,Tablet,North,Referral,0,Yes,
8191,61137cbe-9c13-43a9-bf81-9e0bf8dab888,View Product,36:19.8,Tablet,West,Organic,0,Yes,
8192,9c11c71a-1418-4c40-b0c6-779109788e8f,Visit,01:30.1,Tablet,East,Referral,0,Yes,
8193,634f0473-c151-43ba-bc71-b4b613962ad5,View Product,05:51.7,Desktop,North,Paid,0,Yes,
8194,84da003b-f68e-4cd6-8737-0e215ba586dd,Visit,34:30.9,Mobile,North,Referral,0,Yes,
8195,f0585af4-221d-4802-ac2a-f1f3f4f704d3,Visit,42:01.0,Tablet,East,Organic,0,Yes,
8196,138595bd-2f68-4b21-bb15-d08da2b1c6fe,Visit,38:44.0,Desktop,North,Paid,0,Yes,
8197,044c5d55-2618-4ff6-a3bb-4b2cc6d659d0,Visit,35:03.4,Mobile,East,Organic,0,Yes,
8198,03b292b7-2006-427b-84cb-c36ac0871610,View Product,15:51.6,Tablet,North,Organic,0,Yes,
8199,37cf4abd-4f1f-4600-bc49-8021474d46e1,Visit,53:54.3,Mobile,West,Paid,0,Yes,
8200,fbb6af3f-aad4-4580-8c7a-01302c16ef2e,View Product,22:20.4,Tablet,East,Paid,0,Yes,
8201,5dc2d670-c605-477f-b024-95a7b39b7f84,Visit,21:49.8,Desktop,North,Paid,0,Yes,
8202,964e98d7-de1a-4e25-821d-35ae650563cf,Visit,25:35.2,Desktop,East,Organic,0,Yes,
8203,8e941c11-6e69-42df-8fe4-705957ae2b99,Visit,37:17.7,Desktop,North,Organic,0,Yes,
8204,e3f14c10-a542-4752-9a55-0d3190c50244,Visit,13:29.8,Mobile,East,Paid,0,Yes,
8205,1a4f819a-bd0f-4907-b42a-edce26f03a9d,Visit,58:16.0,Tablet,East,Paid,0,Yes,
8206,75f5c361-9ed4-4974-828c-389116869964,Visit,07:22.4,Mobile,South,Referral,0,Yes,
8207,953b07bf-8273-4f71-80d5-07ef217b9a95,Visit,53:18.4,Tablet,West,Paid,0,Yes,
8208,331c3219-cc5e-48cb-8f83-7e51b3bf1f04,View Product,43:06.3,Mobile,East,Referral,0,Yes,
8209,4e1d9b83-d45f-4143-84c8-e58dbe56778a,Visit,29:11.6,Desktop,East,Organic,0,Yes,
8210,f3bc43d5-7caa-4337-b3e5-90351d2daae8,Visit,24:33.1,Tablet,North,Organic,0,Yes,
8211,aeb29552-e261-46a8-994e-5c11e0b8f1e5,Visit,42:15.5,Tablet,West,Referral,0,Yes,
8212,3288625a-6681-448f-80eb-039895f8eacc,Visit,24:21.0,Mobile,East,Paid,0,Yes,
8213,c47ca862-6613-4ccf-8cc7-7aacdb859f0c,Visit,14:06.0,Tablet,West,Paid,0,Yes,
8214,cd366acf-0f60-4cc2-8052-86413ab2f789,Visit,36:11.8,Mobile,West,Referral,0,Yes,
8215,6381fc9d-b6c3-4889-a685-3c3ba4cd9428,Visit,41:19.3,Tablet,West,Paid,0,Yes,
8216,28ad47e8-fb91-4b3d-b5b7-cf53d2a8ecc6,View Product,31:06.1,Tablet,North,Organic,0,Yes,
8217,49eeb21f-f6d0-4f0d-a8da-33d3fef0121a,Visit,57:11.3,Desktop,North,Organic,0,Yes,
8218,725983dc-26b5-432a-9ce4-3853d0a2a5d8,Visit,26:53.4,Desktop,East,Organic,0,Yes,
8219,98dd3a06-1d86-49a8-b0a9-28e39da3d492,View Product,33:11.1,Tablet,West,Organic,0,Yes,
8220,26d7de61-df4a-4400-9658-060bb7c4acd1,View Product,44:01.7,Desktop,East,Paid,0,Yes,
8221,b0bbdba3-9752-418b-8e30-83081c109699,Visit,15:28.3,Tablet,North,Referral,0,Yes,
8222,3bc775f7-a519-44f2-bcb1-dd11112cfe7a,View Product,37:05.0,Desktop,North,Referral,0,Yes,
8223,fb0476b5-af5f-450a-8041-70dadc517950,Visit,17:06.5,Mobile,South,Organic,0,Yes,
8224,1b061ba1-e28a-4611-832c-0f29fd2e7fbc,Visit,03:14.1,Mobile,West,Organic,0,Yes,
8225,58f3e338-1dd6-4b44-a8b1-61cef29cd701,Visit,05:17.8,Mobile,North,Organic,0,Yes,
8226,a534c678-4b7b-4f5f-a16a-300f63d617c5,Visit,05:20.5,Mobile,East,Organic,0,Yes,
8227,233f2bc4-1778-4433-8dd0-cd78526f138e,View Product,36:46.3,Mobile,North,Paid,0,Yes,
8228,531797ce-2290-441f-b745-4b5184714d56,Visit,09:52.9,Mobile,South,Referral,0,Yes,
8229,37365b4f-07a1-46d9-b893-f23b8f782795,Visit,14:52.9,Desktop,East,Referral,0,Yes,No
8230,1f6e2922-07d1-4b95-806b-6a2625f1ba1b,Visit,48:39.2,Tablet,South,Organic,0,Yes,
8231,7d68418d-5b82-42ab-94ef-2c929ea36ac2,Visit,12:07.8,Tablet,South,Referral,0,Yes,
8232,91bd1d62-a757-46b1-982f-8ea70ff47034,Visit,00:53.8,Tablet,North,Referral,0,Yes,
8233,24d56799-e601-45c7-8404-c4c8eaf6e247,Visit,30:20.3,Mobile,South,Referral,0,Yes,
8234,384c7006-5a53-43d3-9c9b-71934b42df52,Visit,03:44.9,Desktop,South,Organic,0,Yes,
8235,9cfef219-d046-4249-99b3-1371d87fcce6,Visit,45:04.8,Tablet,North,Organic,0,Yes,
8236,ce241f18-c792-48c4-9e67-fcbd1589d756,Visit,07:45.8,Tablet,West,Organic,0,Yes,
8237,cee9ebfc-38a9-41d6-8b28-360aaeb8a435,Visit,51:40.1,Desktop,West,Paid,0,Yes,
8238,770130d5-dfb8-47a6-a0b9-62fab1a41ae4,View Product,39:19.5,Tablet,West,Organic,0,Yes,
8239,f6448cdf-939b-4653-94ea-df8b29abb163,Visit,53:49.2,Tablet,East,Organic,0,Yes,
8240,d56be42d-62e5-4d5d-8e1f-21d189333ac2,Visit,58:13.7,Mobile,West,Organic,0,Yes,
8241,d435a398-dd68-4db2-b0ef-b9de22e8540b,Visit,39:49.4,Mobile,North,Paid,0,Yes,
8242,ed4b5565-6942-4667-a562-1db6b1cb1c14,View Product,25:29.8,Desktop,North,Organic,0,Yes,
8243,7296e549-f2f8-4ac4-9070-ac195162db8d,Visit,53:08.5,Tablet,North,Paid,0,Yes,
8244,d47d774b-fac5-4fce-a5d9-d36cf5ac4ab5,View Product,58:16.3,Desktop,West,Paid,0,Yes,
8245,9ca8c269-62c9-4b7a-bb41-b363e6cad9c4,Visit,04:22.3,Desktop,East,Paid,0,Yes,
8246,48ad7d4e-3b85-42cc-a89c-6c3e4b1db4f2,Visit,57:11.9,Mobile,North,Paid,0,Yes,
8247,4e327914-d1d8-4304-a834-b4fa4271896c,Visit,34:22.0,Mobile,East,Paid,0,Yes,
8248,ad7a38f2-130d-426a-850f-2b59038824b0,Visit,34:15.5,Tablet,West,Paid,0,Yes,
8249,7685b6a2-a5c4-4ab0-9ea6-bd9f17a5359a,Visit,55:39.3,Desktop,East,Organic,0,Yes,
8250,5a8d7533-d110-414c-9156-cdcd9da2dca4,Visit,50:08.6,Mobile,West,Organic,0,Yes,
8251,7d7a470a-dfca-4bef-a1a4-f4530dc4c66c,View Product,36:29.1,Desktop,East,Paid,0,Yes,
8252,df0a8e0a-d7f6-47ad-aa21-b9448fa65d9e,View Product,36:46.2,Desktop,South,Referral,0,Yes,
8253,c2bd8644-f293-4c46-a3b4-cec4c823b9c3,Visit,13:09.7,Tablet,West,Organic,0,Yes,
8254,152251c9-9975-48f3-9324-ebc365e74f95,View Product,30:22.4,Desktop,West,Paid,0,Yes,
8255,bfecdcae-97ec-4d52-b357-70dffa62ce39,View Product,28:20.8,Desktop,West,Paid,0,Yes,
8256,ef42f55d-202c-44d7-8a1f-408688a4120e,Visit,56:42.3,Mobile,West,Organic,0,Yes,
8257,efaf2330-78ba-443f-b826-53dda93ec35f,Visit,25:46.6,Tablet,North,Paid,0,Yes,
8258,dbaf66b1-011c-42db-b54a-63cce589ec15,Visit,47:48.2,Desktop,East,Organic,0,Yes,
8259,d0228535-4b89-4a0a-afb8-91e985724aa6,Visit,24:35.3,Tablet,South,Organic,0,Yes,
8260,d37f1647-7bf9-4a7d-9672-47373b0be702,Visit,39:55.7,Tablet,South,Paid,0,Yes,
8261,90cd785b-95f9-42bc-8b62-b5f3626aa0b4,View Product,37:39.9,Mobile,East,Referral,0,Yes,
8262,0fc56260-1a51-4f48-b3f8-4fa35eba35ce,Visit,44:47.5,Mobile,South,Referral,0,Yes,
8263,6352820b-4862-46f0-ae0c-6dad926ccc60,Visit,54:14.4,Desktop,East,Organic,0,Yes,
8264,e807367d-fd3c-416f-a293-fa1b9719cfc4,Visit,44:00.7,Mobile,South,Paid,0,Yes,
8265,a194096b-864c-40da-a681-da1db512d2a3,View Product,30:50.1,Mobile,South,Organic,0,Yes,
8266,46b7a910-55a3-4e74-a721-1362bed639ee,Visit,36:47.8,Desktop,North,Paid,0,Yes,
8267,931c0b80-492c-4a70-955f-c960600480ce,Visit,01:24.4,Mobile,South,Organic,0,Yes,
8268,d712ad79-76d3-43aa-89d3-5f21aa329d8c,Visit,23:52.2,Desktop,West,Paid,0,Yes,
8269,6572ea80-1bfc-4478-b81f-dc2b9c6b03f8,Visit,51:22.8,Tablet,West,Paid,0,Yes,
8270,0200777e-4df2-403b-85c7-3dd80270dd6b,Visit,34:54.8,Desktop,East,Paid,0,Yes,
8271,7e460d8e-e5e6-4e2e-84e1-74003ac3f9c0,Visit,44:12.4,Desktop,East,Paid,0,Yes,
8272,2afed0f5-96a7-419d-9152-f44101b9427e,Visit,42:59.4,Tablet,North,Paid,0,Yes,
8273,c005c221-2d3d-46b9-a077-b3191a72f2bb,Visit,06:29.3,Tablet,East,Referral,0,Yes,
8274,6ce16e0b-b21f-4c88-bebe-2992b838c766,Visit,46:35.5,Tablet,East,Paid,0,Yes,
8275,f090f942-ebe4-4a69-9571-3c0aaa55dfa2,Visit,22:09.1,Desktop,East,Paid,0,Yes,
8276,b94e0ad3-96ce-434c-b11b-e4916b83fa62,Visit,09:59.2,Mobile,West,Referral,0,Yes,
8277,13d0ebd7-2fd8-44f4-b9c2-d1f95840c04f,Add to Cart,16:41.3,Mobile,West,Referral,0,Yes,
8278,a2b21fd1-81cb-4f49-b436-a3cfd228af3b,Visit,15:27.2,Desktop,West,Paid,0,Yes,
8279,650c4ba0-e312-4712-9091-e728381bcfb1,Visit,12:24.5,Tablet,West,Paid,0,Yes,
8280,4d1388be-20db-4d3b-92c1-44c797f6404d,Visit,51:29.2,Desktop,West,Referral,0,Yes,
8281,02145415-469c-4cd9-ad90-212b4145ffaa,Visit,36:44.1,Desktop,South,Referral,0,Yes,
8282,688cf937-7f04-4c8f-89da-483e1f1f7f5d,Visit,36:08.9,Tablet,East,Referral,0,Yes,
8283,b662931e-f3e8-40d4-85f4-b2ca71f14d51,View Product,20:35.7,Desktop,South,Referral,0,Yes,
8284,7044aae4-823e-4d40-9719-c0f14ae95979,Visit,52:59.1,Tablet,North,Referral,0,Yes,
8285,ff269659-f674-4799-b02a-4f8c985777c2,Visit,09:07.2,Desktop,East,Referral,0,Yes,
8286,a5a0d5a0-09ce-4fd3-bfad-c657e077382c,Visit,18:01.3,Tablet,East,Referral,0,Yes,
8287,cde86abe-4b2d-48c7-97fc-4a0b38e0d523,Visit,53:16.5,Mobile,West,Paid,0,Yes,
8288,31ef26c7-a5c9-4aae-a9bb-7c4e8a53bf3f,Visit,47:45.1,Desktop,South,Paid,0,Yes,
8289,a06cb59c-6136-41d1-a251-8f77c234e757,Visit,03:02.2,Tablet,North,Referral,0,Yes,
8290,8a9d5581-80de-48a4-ae5c-b4111c3a6cb8,Visit,27:01.9,Desktop,South,Referral,0,Yes,
8291,1050c036-5a00-4ffb-96fd-38816ad16c12,Visit,24:36.9,Tablet,East,Organic,0,Yes,
8292,f8ff9d0c-cb23-4f07-a097-e7e4be7c8d02,Visit,33:19.1,Tablet,South,Paid,0,Yes,
8293,04ddb89f-9b32-4f31-a380-471834d846e6,Visit,52:49.9,Mobile,East,Referral,0,Yes,
8294,d8cb6d6d-c2c8-479c-87d1-d475a388fc13,View Product,14:55.5,Desktop,South,Organic,0,Yes,
8295,1c71ff11-6055-4b7a-a312-31c35aa6fb48,Visit,25:10.3,Mobile,North,Paid,0,Yes,
8296,eb8dbfde-4eda-4663-8cd4-29c3451cf740,Visit,09:55.4,Mobile,North,Referral,0,Yes,
8297,00818a62-99a0-444c-9a40-2e0fc545c34a,Visit,44:08.0,Desktop,South,Paid,0,Yes,
8298,6b9a81ce-aa8b-49fc-8784-75d1665aa5cb,Visit,23:55.3,Mobile,East,Organic,0,Yes,
8299,9877a07a-3c89-48bb-83ce-a6336b7e0981,Visit,22:47.1,Mobile,South,Paid,0,Yes,
8300,9d5fcf5e-2e22-47b7-b216-34ad25d74845,Visit,55:40.9,Mobile,East,Referral,0,Yes,
8301,dd119c2a-2927-4f35-9162-3f886fae59ed,Visit,56:52.7,Desktop,West,Organic,0,Yes,
8302,c419db0b-1ab5-4275-8876-38c971ddd6ad,View Product,34:57.5,Mobile,East,Organic,0,Yes,
8303,8308e032-2a3d-4cef-9602-c7eaf94ca3fe,Add to Cart,15:48.7,Desktop,West,Organic,0,Yes,
8304,58e4d108-fc2f-4e96-8c61-ff97244af666,Visit,44:42.7,Tablet,East,Referral,0,Yes,
8305,2e769bbc-e3da-4278-88cc-61bed61ec4e7,Visit,51:07.9,Tablet,North,Organic,0,Yes,
8306,54fe2eb4-e896-4d3a-88b3-2d6a725a4e5e,Visit,47:44.1,Tablet,South,Referral,0,Yes,
8307,e9afb80b-d80f-4705-bf54-05f928cda1cf,Visit,07:25.2,Mobile,North,Referral,0,Yes,
8308,21b310a1-e6d1-4d3c-9a89-b26494412022,Visit,45:49.9,Tablet,South,Organic,0,Yes,
8309,4a650dbf-85d9-40ad-aed0-b6c1aae2dbab,Visit,00:05.3,Desktop,West,Referral,0,Yes,
8310,f4dbb426-5133-4408-85d7-f2610ccd3ef6,Visit,01:27.5,Desktop,North,Referral,0,Yes,
8311,05403de9-5c34-4815-9cb7-3c6d28697e73,Visit,37:57.2,Desktop,South,Organic,0,Yes,
8312,d76b7632-e218-475a-9100-39e8245608f9,Visit,21:05.6,Desktop,South,Organic,0,Yes,
8313,f94b8448-6b2a-4fe7-a4f9-c3cdbadfad37,Visit,22:07.2,Mobile,West,Organic,0,Yes,
8314,07c017ed-4751-4300-be14-f2343b65c421,Visit,00:36.3,Tablet,North,Paid,0,Yes,
8315,14be68c4-565e-484b-81e6-0c63bdb7dd45,Visit,57:19.6,Desktop,West,Paid,0,Yes,
8316,37beeddb-b9d0-4275-8ae8-7ad672b3633f,View Product,37:35.0,Tablet,North,Paid,0,Yes,
8317,d03291f4-0492-4770-9364-8c23894500d3,View Product,54:56.9,Mobile,West,Organic,0,Yes,
8318,16862560-cd62-44e3-9125-82498c551508,Visit,50:25.2,Mobile,North,Referral,0,Yes,
8319,b60334f3-586e-48bc-b271-373efc312e47,View Product,40:51.3,Mobile,East,Organic,0,Yes,
8320,1c70a6eb-283f-4a73-bbe8-f31803fcb628,Visit,41:20.7,Desktop,West,Referral,0,Yes,
8321,46a2abd6-7da3-4d95-b51b-b13dd832e809,Visit,07:20.7,Desktop,West,Paid,0,Yes,
8322,bfd6b546-7502-4490-bdb0-ab69ca29a888,Visit,17:13.7,Tablet,East,Paid,0,Yes,
8323,00b80b3c-9dc1-49f1-9f82-cf897b56ef77,Visit,17:08.5,Mobile,North,Organic,0,Yes,
8324,5a8feab2-cf4e-41f1-8e9f-5b6e6b3362b7,Visit,05:31.6,Desktop,North,Paid,0,Yes,
8325,47bbbda2-3824-4d4b-8f69-ae39be62d467,Visit,10:24.5,Desktop,West,Paid,0,Yes,
8326,1f3915b5-c2df-4608-964a-15941a5961a1,Visit,54:01.3,Mobile,South,Referral,0,Yes,
8327,4b31ad4a-7b66-4f2d-a30e-1371971112c2,Visit,59:46.8,Mobile,West,Organic,0,Yes,
8328,82a5dc34-9103-409f-94ca-537193b8c419,Visit,03:15.7,Desktop,North,Organic,0,Yes,
8329,1b1b3fcb-2c0f-41ea-aaf2-4cd64fc7ebbe,Visit,45:26.1,Tablet,East,Referral,0,Yes,
8330,27824e7c-9242-4d79-9504-4e0e9d2a34a8,Visit,02:25.5,Desktop,North,Referral,0,Yes,
8331,5b628e8a-810d-4de7-8710-e4c6e15321aa,Visit,45:43.1,Desktop,West,Paid,0,Yes,
8332,431f8f21-6f27-449a-ab41-fa2aa75b5717,Add to Cart,00:03.3,Mobile,East,Referral,0,Yes,
8333,c01f755d-3a9d-4822-b706-5c3f4dbcc9a7,Visit,43:08.1,Mobile,West,Organic,0,Yes,
8334,88778d33-2394-46e4-b2a7-e945607e82f7,Visit,33:19.8,Desktop,West,Paid,0,Yes,
8335,692775bc-214a-48bb-953e-28c73595c96e,Visit,00:55.6,Tablet,North,Paid,0,Yes,
8336,960a55d4-8a5f-4479-8d8b-e68e56089ce4,View Product,45:21.0,Tablet,East,Organic,0,Yes,
8337,165d9897-6ba1-4790-80f2-984629dcbe13,Visit,09:19.3,Tablet,North,Organic,0,Yes,
8338,4a0d884b-31e9-4b70-a9ca-2d2ebce6a10b,Visit,16:42.6,Mobile,West,Paid,0,Yes,
8339,41f2562f-ca08-4fb6-b32f-33d242b901f9,Visit,14:40.1,Mobile,North,Paid,0,Yes,
8340,5bec063d-47b2-4ca0-b059-711727fea7b9,Visit,07:32.7,Desktop,South,Organic,0,Yes,
8341,d484fbd5-ad0f-4610-9a6e-92057931030f,Visit,45:33.0,Mobile,South,Organic,0,Yes,
8342,e087b997-8c73-47e7-90fb-4587f71a5923,View Product,05:00.5,Desktop,North,Paid,0,Yes,
8343,9435d339-d9aa-4a25-baba-403af92f34de,Visit,23:22.8,Mobile,West,Paid,0,Yes,
8344,b5e18d5f-16a6-4b59-a6c5-455c0a798973,Visit,25:20.7,Mobile,South,Organic,0,Yes,
8345,fc0850c6-d6b8-49c4-841e-783cd83552da,Visit,04:18.9,Desktop,North,Paid,0,Yes,
8346,fba9acc2-6246-4fce-ab20-18d2c5c9b643,Visit,15:16.6,Mobile,South,Paid,0,Yes,
8347,fb8007cc-d6a5-4f79-9b7e-75f0274c0cad,Add to Cart,46:30.5,Mobile,West,Organic,0,Yes,
8348,3d4a7589-ad6f-4328-8c14-fe3e9d451dc8,Add to Cart,59:03.2,Mobile,South,Referral,0,Yes,
8349,de85c66b-43e3-4b69-9670-8b606a51a3cd,Visit,04:28.7,Tablet,East,Organic,0,Yes,
8350,33372247-c736-4cd7-bec1-f73a09ddf5da,Visit,29:02.4,Tablet,North,Referral,0,Yes,
8351,e227c21f-90f4-4f6b-970d-7a9e5c337a0d,Visit,52:26.6,Tablet,South,Organic,0,Yes,
8352,1e4eb46b-76cc-4b78-9af7-1f7d03c2b985,Visit,00:02.3,Desktop,North,Paid,0,Yes,
8353,666f6c7a-838e-4849-8533-407954c584f9,Visit,53:59.9,Tablet,South,Organic,0,Yes,
8354,1b550021-0d43-43e5-b870-2099295aafbf,Visit,44:47.3,Desktop,South,Paid,0,Yes,
8355,9a77a4c6-e110-4496-936f-4c88e65736bb,Visit,22:23.8,Mobile,South,Organic,0,Yes,
8356,c1a6d0ba-0d91-4f41-9fba-703489bbc9c1,Visit,10:55.4,Tablet,South,Organic,0,Yes,
8357,79e3f003-8115-4a83-9370-6fc3251c84f8,Visit,41:35.7,Mobile,East,Organic,0,Yes,
8358,0dda7f03-5059-4fe1-8959-f9b4f19f33c9,Visit,45:21.7,Desktop,West,Organic,0,Yes,
8359,e1d491ab-7a79-480a-b57f-0bb601623aa6,Visit,38:30.1,Mobile,North,Organic,0,Yes,
8360,8310b414-d8e4-4a8c-a41b-63b8d1a0d464,Visit,44:04.7,Mobile,East,Organic,0,Yes,
8361,6e6106a7-921e-4271-a622-ae41a33ebb4c,View Product,42:01.1,Mobile,South,Referral,0,Yes,
8362,d7f68eaf-6984-4add-a54a-fa775042835f,Visit,37:17.7,Desktop,South,Organic,0,Yes,
8363,282b516d-ba88-4279-95ea-1a4c1dcec653,Visit,46:58.3,Mobile,East,Referral,0,Yes,
8364,7e645a8b-7a32-49bb-89fc-cb08121cc05d,Visit,23:11.4,Desktop,East,Organic,0,Yes,
8365,1ae8821a-8c45-4aa3-97ea-a76fdf4f0f34,Add to Cart,25:14.3,Tablet,West,Referral,0,Yes,
8366,1ac6c6ba-80ec-4d67-92b3-acd4ce3b1923,Visit,16:44.2,Desktop,South,Referral,0,Yes,
8367,c05f91f5-e67d-483d-8d86-9bfc29a55694,Visit,17:20.9,Mobile,North,Referral,0,Yes,
8368,8e7f9628-6499-40cd-8a79-212ea9908db4,Visit,37:02.2,Tablet,East,Paid,0,Yes,
8369,d2a46d11-a3e1-41ad-a42b-d44a3f455e4d,Visit,44:31.2,Mobile,North,Referral,0,Yes,
8370,fbfee905-015c-4be6-9dee-0defa0a36d07,Visit,36:52.2,Desktop,North,Paid,0,Yes,
8371,6db883c1-2fc2-48c9-9f55-018d81d15f18,Visit,05:58.0,Mobile,North,Organic,0,Yes,
8372,5bfb148d-cbee-4982-861a-5d080b56e19a,Visit,55:23.0,Mobile,North,Paid,0,Yes,
8373,3dad299a-2e1b-489d-9b4a-5bf1b588d8fc,Visit,42:24.1,Mobile,South,Organic,0,Yes,
8374,8351de66-cef0-40dc-925f-6a1ac2c27348,Visit,16:58.7,Mobile,West,Organic,0,Yes,
8375,b88c246a-f9ab-4fa5-b297-b7b69309af6d,Visit,30:36.8,Mobile,South,Referral,0,Yes,
8376,99328cec-5680-42cd-b11f-fc574bce60e5,View Product,42:41.3,Tablet,West,Organic,0,Yes,
8377,0e4c868a-7cc8-4871-b2d1-fafbb7bfa674,Visit,17:17.8,Mobile,West,Referral,0,Yes,
8378,f6d01320-87d8-4769-aedb-02743d0cb155,Visit,50:13.8,Mobile,South,Referral,0,Yes,
8379,17d174ca-d2bd-4168-85f9-7065a19975d3,Visit,02:29.5,Tablet,South,Organic,0,Yes,
8380,93d14476-f390-4f12-af5e-94dab3364996,Visit,48:02.3,Desktop,South,Organic,0,Yes,
8381,5a73b93d-4c20-4f24-bb2c-6d8572c165a0,Visit,07:19.9,Desktop,South,Paid,0,Yes,
8382,8de64079-39ba-4dfe-863a-d16a0204338d,Visit,16:17.7,Mobile,North,Paid,0,Yes,
8383,06e1a2b1-85f6-4f08-80f6-7e3cdb6ff766,Visit,23:44.9,Tablet,North,Referral,0,Yes,
8384,f1d415bd-67fe-4aaa-9782-f979ea0d8562,Visit,15:49.5,Desktop,North,Paid,0,Yes,
8385,bf324936-4131-4261-b60b-c124efed6433,Visit,06:53.4,Tablet,North,Paid,0,Yes,
8386,619e4faf-f439-435f-b0a4-9c7de06bf805,Visit,14:40.2,Tablet,East,Referral,0,Yes,
